property_type,state,region,lat,lon,area_m2,price_brl
apartment,Santa Catarina,South,-27.424934,-48.4058655,110.0,494701.71
apartment,Santa Catarina,South,-26.80398,-48.648914,97.0,374559.86
house,Santa Catarina,South,-27.6329483,-48.6862028,212.0,1192762.57
apartment,Santa Catarina,South,-26.966631,-48.636383,107.0,934247.5
apartment,Santa Catarina,South,-26.966631,-48.636383,104.0,578914.03
apartment,Santa Catarina,South,-27.440269,-48.501221,86.0,798502.15
house,Santa Catarina,South,-27.064003,-48.699066,,449157.45
apartment,Santa Catarina,South,-26.912107,-48.673893,57.0,288041.67
apartment,Santa Catarina,South,-26.913816,-48.654781,,579912.16
apartment,Santa Catarina,South,-26.985996,-48.636383,133.0,1287584.69
apartment,Santa Catarina,South,-27.748068,-48.627838,220.0,1347472.36
apartment,Santa Catarina,South,-26.966631,-48.636383,138.0,598876.59
apartment,Santa Catarina,South,-26.966631,-48.636383,132.0,1397378.74
apartment,Santa Catarina,South,-27.614546,-48.592545,64.0,279475.72
apartment,Santa Catarina,South,-26.914984,-48.655888,120.0,878352.35
apartment,Santa Catarina,South,-26.995173,-48.645153,70.0,364316.6
apartment,Santa Catarina,South,-26.985996,-48.636383,,1197753.22
apartment,Santa Catarina,South,-27.106749,-48.628864,130.0,748595.73
apartment,Santa Catarina,South,-26.985996,-48.636383,,1342481.71
apartment,Santa Catarina,South,-26.985996,-48.636383,80.0,648782.97
house,Santa Catarina,South,-26.7694613,-48.6715243,149.0,565373.37
apartment,Santa Catarina,South,-26.985996,-48.636383,129.0,558951.47
apartment,Santa Catarina,South,-26.985996,-48.636383,117.0,1577041.74
apartment,Santa Catarina,South,-27.106749,-48.628864,,898539.83
apartment,Santa Catarina,South,-27.1391256,-48.5948711,220.0,1514393.0
apartment,Santa Catarina,South,-26.985996,-48.636383,160.0,918277.46
apartment,Santa Catarina,South,-26.985996,-48.636383,105.0,1012368.95
house,Santa Catarina,South,-26.8292952,-48.6356331,100.0,366280.89
apartment,Santa Catarina,South,-27.106749,-48.628864,63.0,277638.7
apartment,Santa Catarina,South,-26.985996,-48.636383,,848408.53
apartment,Santa Catarina,South,-26.985996,-48.636383,165.0,1487210.24
house,Santa Catarina,South,-27.4825667,-48.4051735,130.0,252398.8
apartment,Santa Catarina,South,-26.985996,-48.636383,154.0,1646910.68
apartment,Santa Catarina,South,-27.596746,-48.610077,88.0,389269.77
apartment,Santa Catarina,South,-26.985996,-48.636383,136.0,948221.29
apartment,Santa Catarina,South,-27.57658,-48.529926,79.0,630560.16
house,Santa Catarina,South,-27.176991,-48.608822,137.0,249874.82
apartment,Santa Catarina,South,-27.106749,-48.628864,172.0,1090362.98
apartment,Santa Catarina,South,-26.906555,-48.67617,73.0,409901.06
apartment,Santa Catarina,South,-26.985996,-48.636383,102.0,758577.03
apartment,Santa Catarina,South,-26.985996,-48.636383,135.0,1405363.76
apartment,Santa Catarina,South,-26.929674,-48.641396,64.0,360324.08
apartment,Santa Catarina,South,-26.985996,-48.636383,174.0,1147846.81
house,Santa Catarina,South,-27.435232,-48.466946,180.0,474110.62
apartment,Santa Catarina,South,-28.681131,-49.371178,186.0,521417.89
apartment,Santa Catarina,South,-26.985996,-48.636383,112.0,648782.97
apartment,Santa Catarina,South,-26.97504,-48.646408,69.0,451331.35
apartment,Santa Catarina,South,-27.106749,-48.628864,220.0,938923.66
apartment,Santa Catarina,South,-28.831429,-49.235195,248.0,1568232.25
apartment,Santa Catarina,South,-26.966631,-48.636383,122.0,1053207.34
apartment,Santa Catarina,South,-26.966631,-48.636383,88.0,684408.15
apartment,Santa Catarina,South,-26.906027,-48.663803,,578914.03
apartment,Santa Catarina,South,-26.985996,-48.636383,75.0,319400.84
apartment,Santa Catarina,South,-26.985996,-48.636383,60.0,339363.39
apartment,Santa Catarina,South,-26.929674,-48.641396,59.0,396958.35
apartment,Santa Catarina,South,-27.451996,-48.447075,60.0,247535.65
apartment,Santa Catarina,South,-26.985996,-48.636383,138.0,988146.4
apartment,Santa Catarina,South,-27.106749,-48.628864,,345281.6
house,Santa Catarina,South,-27.767431,-48.631371,226.0,948221.29
apartment,Santa Catarina,South,-27.018064,-48.583778,115.0,748595.73
apartment,Santa Catarina,South,-27.106749,-48.628864,150.0,595661.23
apartment,Santa Catarina,South,-26.754795,-48.729183,95.0,467255.87
apartment,Santa Catarina,South,-26.97504,-48.646408,63.0,479101.27
house,Santa Catarina,South,-26.754795,-48.729183,90.0,252398.8
apartment,Santa Catarina,South,-26.985996,-48.636383,135.0,1197753.22
house,Santa Catarina,South,-28.3507032,-49.2932372,110.0,548881.39
apartment,Santa Catarina,South,-26.985996,-48.636383,,1415345.05
apartment,Santa Catarina,South,-26.903387,-48.676495,66.0,345502.88
apartment,Santa Catarina,South,-28.685989,-49.383007,101.0,250524.04
apartment,Santa Catarina,South,-26.903387,-48.676495,66.0,439375.78
apartment,Santa Catarina,South,-26.985996,-48.636383,127.0,1197753.22
apartment,Santa Catarina,South,-26.966631,-48.636383,,1197753.22
apartment,Santa Catarina,South,-26.985996,-48.636383,117.0,778539.59
house,Santa Catarina,South,-27.106749,-48.628864,145.0,292782.63
apartment,Santa Catarina,South,-26.985996,-48.636383,115.0,748595.73
apartment,Santa Catarina,South,-27.711586,-48.503178,164.0,1587023.0
apartment,Santa Catarina,South,-26.985996,-48.636383,123.0,793511.5
apartment,Santa Catarina,South,-26.985996,-48.636383,121.0,985152.0
apartment,Santa Catarina,South,-26.985996,-48.636383,121.0,1006112.68
apartment,Santa Catarina,South,-27.593697,-48.556377,89.0,249531.9
apartment,Santa Catarina,South,-26.985996,-48.636383,179.0,1597004.3
apartment,Santa Catarina,South,-27.430227,-48.468357,76.0,449157.45
apartment,Santa Catarina,South,-27.445972,-48.403809,89.0,641093.03
apartment,Santa Catarina,South,-26.985996,-48.636383,158.0,1535349.94
apartment,Santa Catarina,South,-27.106749,-48.628864,,593642.05
apartment,Santa Catarina,South,-26.985996,-48.636383,130.0,966290.4
apartment,Santa Catarina,South,-26.985996,-48.636383,122.0,1347472.36
apartment,Santa Catarina,South,-27.106749,-48.628864,,1032816.04
apartment,Santa Catarina,South,-28.6669712,-49.4248154,152.0,354485.03
apartment,Santa Catarina,South,-26.97504,-48.646408,70.0,449157.45
apartment,Santa Catarina,South,-26.985996,-48.636383,114.0,983155.76
apartment,Santa Catarina,South,-26.97504,-48.646408,62.0,449157.45
apartment,Santa Catarina,South,-26.985996,-48.636383,113.0,748595.73
apartment,Santa Catarina,South,-27.661594,-48.486221,99.0,394260.42
apartment,Santa Catarina,South,-28.68364,-49.382748,,294240.04
house,Santa Catarina,South,-28.1076476956,-48.6578321019,150.0,807676.27
apartment,Santa Catarina,South,-27.106749,-48.628864,,888333.61
apartment,Santa Catarina,South,-26.903387,-48.676495,,468121.85
apartment,Santa Catarina,South,-26.985996,-48.636383,69.0,319400.84
apartment,Santa Catarina,South,-26.985996,-48.636383,225.0,1497191.5
apartment,Santa Catarina,South,-27.001553,-48.654495,65.0,349344.66
apartment,Santa Catarina,South,-26.921036,-48.653305,92.0,655769.87
apartment,Santa Catarina,South,-26.966631,-48.636383,105.0,678726.79
house,Santa Catarina,South,-27.629776,-48.682014,210.0,689706.21
apartment,Santa Catarina,South,-27.488176,-48.413792,103.0,244541.25
apartment,Santa Catarina,South,-26.985996,-48.636383,117.0,838427.23
apartment,Santa Catarina,South,-26.907265,-48.670162,76.0,329382.13
apartment,Santa Catarina,South,-26.929674,-48.641396,59.0,396958.35
apartment,Santa Catarina,South,-27.4369422,-48.3962096,72.0,489653.71
apartment,Santa Catarina,South,-27.593586,-48.585613,179.0,499063.83
apartment,Santa Catarina,South,-27.106749,-48.628864,125.0,1196555.44
apartment,Santa Catarina,South,-27.160427,-48.50872,76.0,299438.28
apartment,Santa Catarina,South,-26.930157,-48.634457,125.0,959949.27
apartment,Santa Catarina,South,-28.683674,-49.364536,252.0,555415.13
house,Santa Catarina,South,-26.80398,-48.648914,120.0,449157.45
apartment,Santa Catarina,South,-26.985996,-48.636383,,1437303.86
apartment,Santa Catarina,South,-27.106749,-48.628864,143.0,858156.04
apartment,Santa Catarina,South,-28.683505,-49.3495587,80.0,321384.13
apartment,Santa Catarina,South,-26.966631,-48.636383,145.0,1213278.07
apartment,Santa Catarina,South,-26.985996,-48.636383,131.0,1297565.98
apartment,Santa Catarina,South,-26.906555,-48.67617,73.0,403243.56
apartment,Santa Catarina,South,-26.985996,-48.636383,147.0,1447285.12
house,Santa Catarina,South,-27.767431,-48.631371,143.0,548970.21
house,Santa Catarina,South,-27.445972,-48.403809,180.0,313412.07
apartment,Santa Catarina,South,-26.985996,-48.636383,105.0,1058015.34
apartment,Santa Catarina,South,-27.597898,-48.5802,91.0,618839.15
apartment,Santa Catarina,South,-27.0047492335,-48.6151086806,122.0,1463913.24
apartment,Santa Catarina,South,-26.9152961,-48.6670786,78.0,359325.95
apartment,Santa Catarina,South,-26.985996,-48.636383,102.0,838171.73
house,Santa Catarina,South,-27.432299,-48.422832,101.0,419213.6
apartment,Santa Catarina,South,-27.106749,-48.628864,124.0,494073.18
house,Santa Catarina,South,-27.0035,-48.65108,119.0,319400.84
apartment,Santa Catarina,South,-28.6900303,-49.3711923,177.0,477422.42
house,Santa Catarina,South,-29.181389,-49.62991,149.0,353358.36
apartment,Santa Catarina,South,-27.160427,-48.50872,149.0,766512.15
apartment,Santa Catarina,South,-27.451996,-48.447075,73.0,285996.51
house,Santa Catarina,South,-27.445972,-48.403809,170.0,349344.66
apartment,Santa Catarina,South,-26.80398,-48.648914,,272590.73
apartment,Santa Catarina,South,-26.909693,-48.674553,118.0,279475.72
apartment,Santa Catarina,South,-27.106749,-48.628864,117.0,617841.03
apartment,Santa Catarina,South,-27.106749,-48.628864,140.0,638801.71
apartment,Santa Catarina,South,-26.985996,-48.636383,112.0,898314.91
apartment,Santa Catarina,South,-26.985996,-48.636383,127.0,1597004.3
house,Santa Catarina,South,-28.1086763605,-48.6599601535,80.0,398790.15
apartment,Santa Catarina,South,-26.985996,-48.636383,100.0,748595.73
apartment,Santa Catarina,South,-27.435218,-48.460914,120.0,903616.65
house,Santa Catarina,South,-27.064003,-48.699066,90.0,269494.46
apartment,Santa Catarina,South,-26.906555,-48.67617,73.0,374780.95
apartment,Santa Catarina,South,-26.754795,-48.729183,77.0,368502.29
apartment,Santa Catarina,South,-27.590532,-48.556248,,1646910.68
house,Santa Catarina,South,-26.97504,-48.646408,130.0,548970.21
apartment,Santa Catarina,South,-27.4273120813,-48.452385646,83.0,752148.51
apartment,Santa Catarina,South,-26.966631,-48.636383,184.0,948221.29
apartment,Santa Catarina,South,-27.748068,-48.627838,102.0,594884.07
apartment,Santa Catarina,South,-26.754795,-48.729183,96.0,413934.08
apartment,Santa Catarina,South,-27.024578,-48.650814,77.0,239550.63
apartment,Santa Catarina,South,-27.1339594564,-48.6050776336,97.0,430087.59
apartment,Santa Catarina,South,-27.5891547,-48.4950082,,711864.64
apartment,Santa Catarina,South,-27.1385961415,-48.5949329653,123.0,1108535.66
house,Santa Catarina,South,-26.96859,-48.64451,108.0,449157.45
apartment,Santa Catarina,South,-26.966631,-48.636383,122.0,1247659.6
apartment,Santa Catarina,South,-26.985996,-48.636383,137.0,1097940.43
apartment,Santa Catarina,South,-26.985996,-48.636383,,748595.73
house,Santa Catarina,South,-27.01903,-48.63602,80.0,256518.79
apartment,Santa Catarina,South,-27.0067422,-48.6337888,72.0,329382.13
apartment,Santa Catarina,South,-26.985996,-48.636383,142.0,1414646.35
apartment,Santa Catarina,South,-26.985996,-48.636383,64.0,284283.89
house,Santa Catarina,South,-26.924547,-48.681507,78.0,279475.72
apartment,Santa Catarina,South,-28.683674,-49.364536,199.0,555415.13
apartment,Santa Catarina,South,-27.106749,-48.628864,133.0,857752.18
apartment,Santa Catarina,South,-26.985996,-48.636383,180.0,1097940.43
house,Santa Catarina,South,-26.985996,-48.636383,150.0,636045.06
apartment,Santa Catarina,South,-26.985996,-48.636383,131.0,693698.74
house,Santa Catarina,South,-26.80398,-48.648914,250.0,399251.07
house,Santa Catarina,South,-27.00299,-48.6284,170.0,943230.64
apartment,Santa Catarina,South,-27.064003,-48.699066,75.0,419213.6
apartment,Santa Catarina,South,-27.106749,-48.628864,,449157.45
apartment,Santa Catarina,South,-26.985996,-48.636383,139.0,1217781.96
apartment,Santa Catarina,South,-26.985996,-48.636383,140.0,913286.82
apartment,Santa Catarina,South,-28.680199,-49.3582507,115.0,298944.22
apartment,Santa Catarina,South,-27.437883,-48.482391,160.0,1163053.82
apartment,Santa Catarina,South,-26.97504,-48.646408,90.0,479101.27
apartment,Santa Catarina,South,-27.1106368835,-48.6112520921,211.0,1362953.71
apartment,Santa Catarina,South,-26.985996,-48.636383,65.0,479101.27
house,Santa Catarina,South,-27.4983567,-48.4613003,,279475.72
apartment,Santa Catarina,South,-27.425056,-48.404297,150.0,479101.27
apartment,Santa Catarina,South,-26.985996,-48.636383,98.0,778539.59
house,Santa Catarina,South,-26.754795,-48.729183,,359325.95
apartment,Santa Catarina,South,-26.985996,-48.636383,227.0,1297565.98
apartment,Santa Catarina,South,-26.908548,-48.655693,79.0,519026.39
apartment,Santa Catarina,South,-27.160427,-48.50872,72.0,439173.95
apartment,Santa Catarina,South,-26.966631,-48.636383,130.0,898314.91
apartment,Santa Catarina,South,-26.985996,-48.636383,82.0,898314.91
house,Santa Catarina,South,-26.966631,-48.636383,171.0,748595.73
apartment,Santa Catarina,South,-26.97504,-48.646408,64.0,434185.54
apartment,Santa Catarina,South,-26.929674,-48.641396,55.0,307111.88
apartment,Santa Catarina,South,-26.985996,-48.636383,116.0,648782.97
house,Santa Catarina,South,-26.966631,-48.636383,190.0,838427.23
apartment,Santa Catarina,South,-26.985996,-48.636383,250.0,998127.67
apartment,Santa Catarina,South,-27.608465,-48.594082,84.0,1110554.87
apartment,Santa Catarina,South,-26.985996,-48.636383,,1147846.81
apartment,Santa Catarina,South,-26.985996,-48.636383,,598876.59
apartment,Santa Catarina,South,-26.985996,-48.636383,134.0,1320522.91
apartment,Santa Catarina,South,-26.985996,-48.636383,114.0,1387397.48
house,Santa Catarina,South,-27.488176,-48.413792,,479101.27
house,Santa Catarina,South,-27.00953,-48.63266,142.0,678726.79
apartment,Santa Catarina,South,-26.985996,-48.636383,129.0,918277.46
apartment,Santa Catarina,South,-27.767431,-48.631371,80.0,443168.68
apartment,Santa Catarina,South,-27.435596,-48.407478,80.0,283977.3
apartment,Santa Catarina,South,-27.106749,-48.628864,135.0,633016.27
apartment,Santa Catarina,South,-27.106749,-48.628864,167.0,793511.5
apartment,Santa Catarina,South,-26.97504,-48.646408,73.0,474110.62
apartment,Santa Catarina,South,-26.99839,-48.632233,134.0,1292575.33
apartment,Santa Catarina,South,-27.580263,-48.541233,,648782.97
apartment,Santa Catarina,South,-27.106749,-48.628864,121.0,508735.09
apartment,Santa Catarina,South,-26.985996,-48.636383,131.0,1229776.13
apartment,Santa Catarina,South,-27.018064,-48.583778,120.0,878352.35
apartment,Santa Catarina,South,-26.985996,-48.636383,60.0,269494.46
apartment,Santa Catarina,South,-26.985996,-48.636383,136.0,998127.67
house,Santa Catarina,South,-27.106749,-48.628864,192.0,1087959.16
apartment,Santa Catarina,South,-26.985996,-48.636383,126.0,1097940.43
apartment,Santa Catarina,South,-27.4273435256,-48.4020350455,94.0,343567.28
apartment,Santa Catarina,South,-26.985996,-48.636383,140.0,878352.35
apartment,Santa Catarina,South,-26.985996,-48.636383,80.0,548970.21
apartment,Santa Catarina,South,-26.985996,-48.636383,168.0,1097940.43
house,Santa Catarina,South,-27.62615,-48.667042,200.0,449157.45
apartment,Santa Catarina,South,-26.995173,-48.645153,70.0,409232.33
apartment,Santa Catarina,South,-27.1301193,-48.5991931,103.0,548970.21
apartment,Santa Catarina,South,-26.946335,-48.629368,137.0,1397378.74
apartment,Santa Catarina,South,-27.106749,-48.628864,223.0,797580.31
apartment,Santa Catarina,South,-27.106749,-48.628864,,948221.29
apartment,Santa Catarina,South,-26.929674,-48.641396,53.0,295677.33
house,Santa Catarina,South,-26.7697853,-48.676757,134.0,403838.12
house,Santa Catarina,South,-27.445972,-48.403809,120.0,349344.66
apartment,Santa Catarina,South,-27.643709,-48.676495,91.0,330870.63
apartment,Santa Catarina,South,-26.985996,-48.636383,154.0,838427.23
apartment,Santa Catarina,South,-26.985996,-48.636383,110.0,773548.94
house,Santa Catarina,South,-28.697943,-49.347435,88.0,428464.27
apartment,Santa Catarina,South,-26.946136,-48.630657,70.0,449157.45
apartment,Santa Catarina,South,-26.985996,-48.636383,,429194.89
house,Santa Catarina,South,-27.488176,-48.413792,160.0,359325.95
house,Santa Catarina,South,-29.181389,-49.62991,200.0,269494.46
apartment,Santa Catarina,South,-26.985996,-48.636383,126.0,688708.09
apartment,Santa Catarina,South,-27.748068,-48.627838,96.0,503056.32
apartment,Santa Catarina,South,-26.985996,-48.636383,143.0,1522144.71
apartment,Santa Catarina,South,-27.57527,-48.538242,117.0,1293930.8
house,Santa Catarina,South,-27.1520201,-48.5972878,,384279.13
apartment,Santa Catarina,South,-27.106749,-48.628864,115.0,691572.79
apartment,Santa Catarina,South,-26.985996,-48.636383,131.0,1097940.43
apartment,Santa Catarina,South,-27.106749,-48.628864,125.0,696693.11
apartment,Santa Catarina,South,-26.985996,-48.636383,103.0,678726.79
apartment,Santa Catarina,South,-26.985996,-48.636383,82.0,369307.22
house,Santa Catarina,South,-27.017061,-48.601307,,339363.39
apartment,Santa Catarina,South,-27.106749,-48.628864,190.0,1044931.18
apartment,Santa Catarina,South,-26.985996,-48.636383,78.0,399251.07
apartment,Santa Catarina,South,-26.985996,-48.636383,,1297565.98
apartment,Santa Catarina,South,-26.903387,-48.676495,83.0,389269.77
apartment,Santa Catarina,South,-26.985996,-48.636383,130.0,1587023.0
apartment,Santa Catarina,South,-26.985996,-48.636383,117.0,797503.99
apartment,Santa Catarina,South,-26.985996,-48.636383,173.0,1227697.04
apartment,Santa Catarina,South,-26.985996,-48.636383,158.0,1505245.42
apartment,Santa Catarina,South,-26.985996,-48.636383,123.0,998127.67
apartment,Santa Catarina,South,-27.024578,-48.650814,,259513.19
apartment,Santa Catarina,South,-26.985996,-48.636383,123.0,1167809.37
house,Santa Catarina,South,-27.6406007,-48.6541261,120.0,339363.39
apartment,Santa Catarina,South,-27.435427,-48.462166,65.0,444558.7
apartment,Santa Catarina,South,-26.985996,-48.636383,,474110.62
apartment,Santa Catarina,South,-26.985996,-48.636383,153.0,898314.91
house,Santa Catarina,South,-26.80398,-48.648914,112.0,329382.13
apartment,Santa Catarina,South,-27.767431,-48.631371,76.0,291005.74
house,Santa Catarina,South,-27.012741,-48.616337,240.0,678726.79
apartment,Santa Catarina,South,-26.985996,-48.636383,131.0,1097940.43
house,Santa Catarina,South,-27.4248059,-48.4058219,140.0,369307.22
apartment,Santa Catarina,South,-26.985996,-48.636383,65.0,456144.34
apartment,Santa Catarina,South,-26.985996,-48.636383,241.0,1497191.5
house,Santa Catarina,South,-26.97504,-48.646408,141.0,848408.53
apartment,Santa Catarina,South,-28.487606,-48.839741,94.0,413293.72
apartment,Santa Catarina,South,-27.748068,-48.627838,86.0,476106.9
apartment,Santa Catarina,South,-27.106749,-48.628864,140.0,656236.96
apartment,Santa Catarina,South,-26.985996,-48.636383,128.0,918277.46
apartment,Santa Catarina,South,-27.4269853423,-48.4255456924,,272590.73
house,Santa Catarina,South,-28.137993417,-48.649492368,,686524.82
house,Santa Catarina,South,-27.488176,-48.413792,200.0,738614.47
apartment,Santa Catarina,South,-28.683505,-49.3495587,135.0,403149.75
house,Santa Catarina,South,-27.02221,-48.6478,121.0,469120.01
house,Santa Catarina,South,-27.4825667,-48.4051735,180.0,383646.22
house,Santa Catarina,South,-26.8237902277,-48.6226722418,80.0,279475.72
apartment,Santa Catarina,South,-26.985996,-48.636383,214.0,1592013.65
apartment,Santa Catarina,South,-26.985996,-48.636383,175.0,1597004.3
apartment,Santa Catarina,South,-26.985996,-48.636383,145.0,1646910.68
apartment,Santa Catarina,South,-26.754795,-48.729183,165.0,1182781.28
apartment,Santa Catarina,South,-26.903387,-48.676495,,432189.26
apartment,Santa Catarina,South,-26.966631,-48.636383,,897316.78
apartment,Santa Catarina,South,-26.985996,-48.636383,121.0,938240.02
apartment,Santa Catarina,South,-26.985996,-48.636383,168.0,1497191.5
apartment,Santa Catarina,South,-27.4369422,-48.3962096,,504797.64
apartment,Santa Catarina,South,-26.966631,-48.636383,,919275.59
apartment,Santa Catarina,South,-26.985996,-48.636383,110.0,1048034.05
apartment,Santa Catarina,South,-26.985996,-48.636383,122.0,948221.29
apartment,Santa Catarina,South,-27.748068,-48.627838,162.0,810417.79
apartment,Santa Catarina,South,-26.985996,-48.636383,134.0,1492200.89
apartment,Santa Catarina,South,-27.1282517,-48.6054717,138.0,484605.74
apartment,Santa Catarina,South,-26.985996,-48.636383,140.0,848408.53
house,Santa Catarina,South,-27.445972,-48.403809,180.0,424803.12
apartment,Santa Catarina,South,-26.929674,-48.641396,137.0,598876.59
house,Santa Catarina,South,-28.1637275209,-48.6687934544,90.0,484605.74
apartment,Santa Catarina,South,-26.985996,-48.636383,100.0,1247659.6
apartment,Santa Catarina,South,-26.929674,-48.641396,,277978.55
apartment,Santa Catarina,South,-28.68364,-49.382748,93.0,349767.86
apartment,Santa Catarina,South,-26.985996,-48.636383,,1497191.5
apartment,Santa Catarina,South,-26.985996,-48.636383,,688708.09
apartment,Santa Catarina,South,-26.903387,-48.676495,66.0,427750.6
apartment,Santa Catarina,South,-27.4211345427,-48.4052969609,,484605.74
apartment,Santa Catarina,South,-27.106749,-48.628864,160.0,947023.54
apartment,Santa Catarina,South,-27.1295403,-48.6014656,95.0,380617.43
house,Santa Catarina,South,-26.690428,-48.739223,178.0,748595.73
apartment,Santa Catarina,South,-26.985996,-48.636383,113.0,748596.76
apartment,Santa Catarina,South,-26.2613252,-49.3794363,78.0,277638.7
apartment,Santa Catarina,South,-27.584118,-48.499092,69.0,379288.51
apartment,Santa Catarina,South,-27.106749,-48.628864,130.0,1029787.25
apartment,Santa Catarina,South,-26.985996,-48.636383,120.0,1397378.74
apartment,Santa Catarina,South,-27.4208882,-48.402866,86.0,448825.69
apartment,Santa Catarina,South,-26.985996,-48.636383,90.0,548970.21
house,Santa Catarina,South,-27.4433551,-48.4108747,186.0,267542.73
apartment,Santa Catarina,South,-26.966631,-48.636383,137.0,953211.93
house,Santa Catarina,South,-27.629776,-48.682014,241.0,598876.59
apartment,Santa Catarina,South,-27.106749,-48.628864,,958202.55
apartment,Santa Catarina,South,-26.985996,-48.636383,70.0,427797.52
apartment,Santa Catarina,South,-27.4303764767,-48.4766884672,183.0,1353867.35
apartment,Santa Catarina,South,-27.106749,-48.628864,,479101.27
apartment,Santa Catarina,South,-26.985996,-48.636383,101.0,581908.43
apartment,Santa Catarina,South,-26.985996,-48.636383,,1640921.91
apartment,Santa Catarina,South,-27.160427,-48.50872,153.0,748595.73
apartment,Santa Catarina,South,-27.039663,-48.654438,76.0,249531.9
apartment,Santa Catarina,South,-26.985996,-48.636383,,848408.53
house,Santa Catarina,South,-26.754795,-48.729183,,274485.1
house,Santa Catarina,South,-27.160427,-48.50872,180.0,778539.59
apartment,Santa Catarina,South,-26.966631,-48.636383,,848408.53
apartment,Santa Catarina,South,-27.1170464038,-48.611668796,70.0,251389.23
apartment,Santa Catarina,South,-26.985996,-48.636383,125.0,1099287.9
house,Santa Catarina,South,-27.445972,-48.403809,200.0,598876.59
apartment,Santa Catarina,South,-26.985996,-48.636383,90.0,718651.91
house,Santa Catarina,South,-26.7536230803,-48.6793989167,130.0,403838.12
house,Santa Catarina,South,-28.876589,-49.456768,153.0,249531.9
apartment,Santa Catarina,South,-26.985996,-48.636383,121.0,943230.64
apartment,Santa Catarina,South,-26.985996,-48.636383,,648782.97
apartment,Santa Catarina,South,-28.660141,-49.380547,123.0,334609.32
house,Santa Catarina,South,-27.488176,-48.413792,100.0,282470.12
apartment,Santa Catarina,South,-26.985996,-48.636383,130.0,1397378.74
apartment,Santa Catarina,South,-26.985996,-48.636383,116.0,828445.97
apartment,Santa Catarina,South,-26.985996,-48.636383,170.0,1382406.83
apartment,Santa Catarina,South,-26.985996,-48.636383,116.0,948221.29
apartment,Santa Catarina,South,-26.985996,-48.636383,130.0,1197753.22
apartment,Santa Catarina,South,-26.690428,-48.739223,74.0,329382.13
house,Santa Catarina,South,-26.97413,-48.64563,95.0,317404.59
apartment,Santa Catarina,South,-26.985996,-48.636383,149.0,1147846.81
apartment,Santa Catarina,South,-26.985996,-48.636383,100.0,1197753.22
apartment,Santa Catarina,South,-26.985996,-48.636383,133.0,848408.53
apartment,Santa Catarina,South,-26.916889,-49.073238,118.0,240687.51
apartment,Santa Catarina,South,-26.985996,-48.636383,,748595.73
apartment,Santa Catarina,South,-26.985996,-48.636383,77.0,758577.03
apartment,Santa Catarina,South,-27.508335,-48.648739,93.0,347508.12
apartment,Santa Catarina,South,-26.985996,-48.636383,88.0,499063.83
apartment,Santa Catarina,South,-26.966631,-48.636383,79.0,348346.53
house,Santa Catarina,South,-27.021681,-48.651993,190.0,1297565.98
apartment,Santa Catarina,South,-27.4317589,-48.405364,,290455.14
apartment,Santa Catarina,South,-26.966631,-48.636383,115.0,778539.59
apartment,Santa Catarina,South,-27.1180482824,-48.6102108437,86.0,327916.56
apartment,Santa Catarina,South,-27.106749,-48.628864,110.0,676428.86
apartment,Santa Catarina,South,-27.748068,-48.627838,106.0,593885.94
apartment,Santa Catarina,South,-26.985996,-48.636383,133.0,998127.67
apartment,Santa Catarina,South,-27.018064,-48.583778,87.0,349344.66
apartment,Santa Catarina,South,-26.985996,-48.636383,209.0,968183.85
apartment,Santa Catarina,South,-26.966631,-48.636383,137.0,993137.02
apartment,Santa Catarina,South,-26.985996,-48.636383,162.0,598876.59
apartment,Santa Catarina,South,-27.711586,-48.503178,113.0,670097.74
apartment,Santa Catarina,South,-26.985996,-48.636383,120.0,618839.15
house,Santa Catarina,South,-27.5964785,-48.6410849,100.0,279475.72
house,Santa Catarina,South,-27.4687463,-48.4681179,95.0,294447.66
apartment,Santa Catarina,South,-26.985996,-48.636383,127.0,1197753.22
apartment,Santa Catarina,South,-26.966631,-48.636383,,1347472.36
apartment,Santa Catarina,South,-28.683674,-49.364536,223.0,792283.81
apartment,Santa Catarina,South,-26.985996,-48.636383,80.0,379288.51
apartment,Santa Catarina,South,-26.985996,-48.636383,131.0,1347472.36
apartment,Santa Catarina,South,-26.985996,-48.636383,70.0,349344.66
house,Santa Catarina,South,-26.924547,-48.681507,117.0,429194.89
house,Santa Catarina,South,-28.192255706,-48.6654613703,180.0,757196.48
house,Santa Catarina,South,-26.0427605004,-48.6133288484,186.0,615853.13
apartment,Santa Catarina,South,-27.767431,-48.631371,80.0,335695.5
apartment,Santa Catarina,South,-27.4244664,-48.4009035,148.0,959115.56
apartment,Santa Catarina,South,-27.423427,-48.4043886,224.0,1166531.88
apartment,Santa Catarina,South,-26.985996,-48.636383,129.0,818464.67
apartment,Santa Catarina,South,-27.106749,-48.628864,100.0,548970.21
apartment,Santa Catarina,South,-26.985996,-48.636383,135.0,1360448.03
apartment,Santa Catarina,South,-26.985996,-48.636383,230.0,648782.97
apartment,Santa Catarina,South,-26.985996,-48.636383,109.0,778539.59
apartment,Santa Catarina,South,-26.966631,-48.636383,113.0,1413433.48
apartment,Santa Catarina,South,-26.985996,-48.636383,151.0,548970.21
apartment,Santa Catarina,South,-26.929674,-48.641396,141.0,1277603.42
apartment,Santa Catarina,South,-26.985996,-48.636383,117.0,583904.68
house,Santa Catarina,South,-27.508335,-48.648739,,294447.66
